"province","year","interestrate","pop1776","pop1820","pop1851","pop1880","pop1910","pop1393","pop1580","pop1630","pop1680","coastal_distance","river_distance","river_length","area_sqm","genealogy1911","civilwars","chambermemberp1913","protestantmissinaries1920","disttreaty1897","firms1911","telegraphp_1911","postofficep_1911","distshort","east3"
147.025271638297,1925.74837471731,1.16052352800034,224.475508369505,246.93647652166,259.016383076087,264.27165094763,280.332007352263,325.497458092868,2214.01807649527,3037.95758103952,1824.17902164161,6826.06630143709,7214.13812367246,1134.42196346354,25276.2162778527,415.256813517772,1.33925868174993,2329.51552607119,336.839339626022,207.889002421871,55.1042159786448,64.9761775974184,182.184355985373,384.539885912091,162.442930229008
97.5128149942029,1928.38295271248,2.33438635710627,239.718912458047,226.602329092566,258.388683535159,258.323166994378,305.421778177842,326.292948229238,2047.2132074181,3159.25290812738,1697.85924339667,3117.58249998093,4977.3916695267,2557.39807566162,8519.52291675843,307.798015652224,0.871579346247017,3930.23769091815,368.485668790527,224.498066911474,44.2658465122804,41.1161669064313,61.180532258004,711.307130288333,36.4941686857492
183.94269470498,1924.13547553308,21.7206879106816,230.913016004488,237.597736956086,248.671495001763,269.782555019483,308.432749323547,321.41369526973,2133.0001166556,3131.38624290004,1719.52797225676,8386.37905544601,7090.01584444195,2253.09539307607,18677.2594647482,291.910636355169,2.0444258870557,947.030275128782,417.133648693562,172.238554200158,21.9767372356728,174.958046525717,153.55820087716,88.4171705693007,148.88055222109
62.2723071766086,1923.01966730691,7.54533792845905,219.006713265553,242.115995357744,237.302369214594,266.892602778971,292.824075389653,329.542414681055,2123.84685466532,3105.85411279462,1713.24022682384,4221.10953368247,27.5155249983072,3466.89053850016,26127.7718655765,116.411227034405,2.92424699803814,452.983803115785,350.419822358526,239.202348329127,73.7539136316627,149.487400427461,118.389964336529,210.24764678441,99.0314249880612
9.97324907360598,1913.67356543243,29.4339651216287,210.873924558982,223.274359202478,230.395882846788,263.335748156533,274.452734561637,302.802174410317,2216.40514123719,3103.31587549299,1613.76439621672,8174.42903062329,1787.1215636842,1328.40806959663,25605.9953605291,18.1939757894725,1.66233862400986,3260.01944113523,388.216085475869,296.315600769594,39.2560813808814,109.401506185532,166.036922344938,504.425222985446,6.19828728958964
262.399776865728,1935.99966297485,28.4283606149256,229.167530993,233.836256486829,236.610425189137,279.19557729736,296.06950907968,309.201407118235,2204.14810171351,3048.74150720425,1865.47308131121,14214.0444845427,9326.8426717259,1582.03725856962,19680.7907905895,150.573150836863,1.68689807318151,2624.47852641344,295.503531931899,123.322301916778,97.0764055848122,84.2032722663134,28.434544801712,452.035231050104,168.173314491287
217.271111714421,1932.7331761606,6.52635090355761,211.762566808611,232.27945911698,257.060696175322,266.076171863824,279.239352429286,303.420503125526,2117.76283131912,3166.01702552289,1559.51634994708,884.676760761067,9753.60152311623,3979.00814823806,14630.4694830906,346.345705678686,0.142001702450216,1129.2405705899,251.551468437538,164.290121663362,47.7012314833701,106.046048365533,101.385464379564,97.3004060797393,71.3935295119882
225.25566607574,1927.59737198614,12.0770125808194,229.076044801623,229.181699601468,258.334443112835,260.713217379525,275.747799323872,323.85465802392,2163.8698508963,3048.08787358925,1629.69049559906,3320.31266880222,6640.57714864612,1209.8852389981,9787.27707522921,241.2862284109,0.347320380387828,1697.62637652457,423.107287543826,161.763966502622,26.0852352483198,60.8462025877088,106.982624111697,681.935442844406,33.6514559574425
22.113101495197,1914.72003414109,9.30435657198541,213.929999992251,234.511358584277,255.333745134994,286.322629144415,292.71366737783,302.257678841706,2253.23381449562,3051.57167282887,1713.88913253322,5956.49911905639,6333.9193770662,3519.37760450412,11381.9484785199,396.222834475338,1.77371825440787,1586.77222114056,390.225201542489,229.433379508555,95.0763585278764,98.8389560487121,165.717118280008,531.9443277549,93.1849179323763
54.6780606410466,1915.01087287068,23.3679305810947,200.246709985659,220.437981653959,267.911470457911,286.427309121937,273.125305389985,327.050653290935,2186.95089656394,3087.474965211,1657.24743097089,13146.1679935455,8705.54738678038,499.96817259118,15608.5542007349,321.241771918721,1.54914501146413,917.001793161035,342.106572422199,134.134645061567,22.5367244565859,164.358820579946,116.317258914933,402.494481997564,58.5914871655405
68.9715704903938,1921.59255214594,7.87698156386614,235.419132448733,229.20540246414,248.88394670561,271.107889078557,304.07136968337,329.887791832443,2160.9144621063,3121.28567048348,1654.84295631759,6224.32791860774,3382.81117146835,605.03040112555,9832.45507348329,2.12968769483268,0.150399067439139,2444.9183922261,437.498016026802,255.368282040581,21.0168662248179,180.702621722594,93.6548428144306,698.34666326642,82.5077751185745
59.6166716387961,1931.3487691544,27.8152673584409,207.183743733913,243.482927631121,266.096150781959,268.025545310229,289.079576898366,315.099056388717,2071.33769819047,3013.93566695042,1635.81976788118,6843.11134857126,2360.14175927266,1239.21212580753,7901.93069376983,207.832560292445,0.915615510195494,3013.8810519129,395.486418018118,117.208889126778,92.3720071325079,9.50622418895364,23.5464583151042,0.209250021725893,173.08140466921
127.105249166954,1917.99996199645,20.9609383700881,239.41273348406,230.577889773995,264.758258638903,253.024742929265,271.234070342034,317.571970517747,2182.01779290102,3054.90160961635,1723.04300353862,1234.93878054433,2417.99811832607,931.661508325487,27310.5320415925,110.056176199578,1.73789842869155,2258.09676107019,302.300110994838,297.333230590448,82.6900793937966,142.299298616126,75.1208578702062,388.890440342948,2.87233330309391
106.488632285036,1931.5641192738,21.4743557407055,228.497277535498,232.941476868,265.028422055766,256.356802862138,291.775885811076,300.704016296659,2232.05478519667,3176.69936274178,1704.04092031531,10128.9490330964,1654.7674080357,2703.87989267241,19020.663156407,254.643099498935,0.804527451982722,3742.64864064753,219.287813990377,204.474899498746,14.9147390853614,84.5491698477417,146.977690700442,373.27941483818,185.254344949499
18.3217674545012,1934.40787149034,23.1102265366353,200.166233768687,224.527348100673,246.932462723926,258.462204923853,306.606545886025,302.205686273519,2235.0908706896,3156.14193216898,1867.61638857424,1149.46252084337,6203.435852658,2812.30051073479,23481.8749781698,231.803271104582,1.33860150561668,2776.75231546164,453.538158535957,136.190304718912,71.7686014482751,98.3515050727874,144.06137149781,806.409495649859,25.7850044872612
207.131033719517,1928.49531842209,14.4108220560011,224.684006003663,224.052531768102,247.214274564758,287.187894694507,297.157517699525,324.220690084621,2029.04790334869,3079.14949455298,1685.90912381187,9363.33760153502,4610.74988823384,3723.35688340012,22634.3724073377,203.70054396335,0.377824107650667,3729.76264450699,469.442418031394,132.150120707229,92.5964462570846,189.196377852932,69.9239247012883,745.950552402064,74.9590425752103
41.1930947178043,1926.52260150202,21.731312207412,205.707850176841,237.139958392363,235.328453211114,288.21062143892,271.954177441075,311.10222752206,2202.76341577992,3012.07367181778,1422.88536229171,10120.0602063909,2019.66732973233,3275.12427253183,29899.4296300225,335.325466818176,0.0611924808472395,288.019350729883,456.409832090139,230.806874064729,29.4405516702682,50.274196639657,55.2088561467826,267.953219357878,71.3217023294419
40.8864709113259,1924.89438048936,15.2528151965234,217.177556175739,225.26282473933,255.789827834815,276.525586862117,300.920892357826,300.566591648385,2035.26990378741,3106.36106138118,1412.10114071146,14452.039845055,9255.08470740169,3445.70955836913,7232.89530258626,72.9196221800521,1.37005952512845,1497.65379633754,364.417785475962,120.996788842604,71.9355609733611,122.221126919612,93.3290937449783,900.501150637865,59.5779339782894
59.172237648163,1931.03646456636,2.94149503484368,220.127792982385,220.6726318039,256.63070416078,284.461942585185,271.123229973018,324.08815874951,2000.53599309176,3020.17084630206,1570.62701117247,2629.72064316273,6079.759048298,3624.30943754502,13055.6537781376,223.320902208798,0.789205782115459,3799.92204904556,318.154890229926,144.886348210275,32.4675540206954,141.281986096874,64.119478687644,784.326991066337,191.330614080653
34.0772509896196,1930.90718041547,24.1189658963121,219.615579936653,242.241030184086,267.857662560418,262.996135102585,275.246388176456,317.624180756975,2274.28105701692,3133.6151540745,1687.8218326252,428.752078441903,7019.18365899473,1824.05158522539,12785.3602531832,499.668409116566,0.63474122970365,2248.55204578489,381.593489088118,277.182960323989,60.5553497327492,199.098791275173,76.7591177485883,153.063266072422,117.020907346159
236.524372544605,1934.1450486742,17.7936069653369,203.919950220734,224.334273538552,247.940619802102,251.863738764077,309.625646127388,320.559984405991,2099.25134556834,3098.32344888709,1382.61640253477,10488.3906373288,4857.12931491435,65.9060194552876,12077.9413857963,319.245883729309,1.49698793026619,1408.16704276949,271.401114622131,248.483747756109,1.95266113150865,132.387744355947,9.04008406214416,463.540503988042,66.3146703504026
134.837105461163,1915.0050347019,8.62574619892985,208.494155565277,241.065159265418,246.544012473896,273.761635264382,305.856107100844,316.56512822723,2030.32477635425,3056.97555686347,1307.37339355983,9681.19048629887,6461.97759080678,1145.51121011376,21815.1457153726,448.41179123614,1.72010906646028,2219.39273457974,436.615933454596,123.416134249419,47.7419550530612,12.4946736730635,147.502929763868,459.506831597537,29.8222460784018
215.143812085735,1926.23590623774,25.2399112358689,200.513676181436,248.841738405172,236.17879902944,253.902505319566,288.961418280378,328.160977747757,2119.5627684705,3084.30024273694,1593.82856213488,10023.8526274916,8355.2786661312,2593.12694717431,9218.60353671946,171.727566281334,2.41139127127826,3509.26342513412,276.394596416503,252.688762359321,29.2585760587826,136.515766102821,87.1967881452292,233.112501213327,96.8107605352998
39.906841711374,1920.81718126498,29.5207485626452,228.30759822391,225.436773272231,252.192698968574,259.462909400463,290.874057887122,308.130950108171,2205.50016521011,3192.15963692404,1863.66858244874,13008.328252472,9587.39647641778,1825.74362658663,8935.99615781568,169.157814001665,0.679350920487195,3469.61846482009,269.6330599254,142.57127228193,58.3140595350415,66.9501720461994,82.1457006968558,627.994213951752,71.2423699442297
71.7871604810935,1912.6365533825,8.6105030819308,215.27049228549,225.875132768415,251.582279764116,281.418362557888,287.265426004305,314.749089740217,2025.58079238515,3001.70737667941,1703.83626245894,7861.86784738675,1649.87854426727,2218.0196379777,29295.8502261899,109.403457143344,1.16202302416787,1950.91917645186,282.588739460334,193.075206782669,39.597439346835,162.749692704529,150.319172022864,468.141074990854,76.3463433366269
66.9873610292561,1924.98424184509,19.7843585815281,233.721673376858,225.119124755729,256.718787709251,286.068072179332,293.417092124,303.441352166701,2198.34453789517,3042.60108708404,1573.6306224484,12841.3440962322,8054.25588274375,82.8487735218368,9534.96243571863,223.103375523351,2.87127236137167,1566.37247558683,397.364379372448,210.696160420775,65.2028516400605,29.5955256558955,69.4696544669569,948.884761892259,146.712118526921
202.279898048146,1927.0726749897,8.16547533520497,211.375824222341,237.515003967565,268.908824939281,256.990137612447,287.679250780493,312.682225035969,2290.7665716717,3060.60725799762,1440.92091820203,11783.1254191697,9364.34368835762,982.179871972185,18640.7143727411,373.219274217263,2.35905690933578,3306.76448531449,368.183135520667,178.01876780577,0.241516274400055,129.933058936149,143.171406583861,518.886090489104,20.1418668963015
143.01618736214,1920.47138240188,1.68796060467139,226.950888307765,237.751223775558,256.933916825801,254.774136673659,286.580607723445,300.019350748044,2277.47838525102,3016.0793856252,1796.10629649833,4602.64650522731,4317.43448833004,2442.8491053707,28995.5938479397,402.58978062775,0.0658483793959022,1792.30840876698,330.115972645581,203.552079899237,22.0680190250278,88.2478456944227,157.526571815833,302.663248497993,192.826169542968
202.069204057567,1920.86279423535,8.94524678355083,229.940416868776,221.69142451603,258.763722321019,281.140770399943,291.852308288217,328.604849805124,2142.331445124,3160.87610227987,1693.05090471171,4449.58603475243,1098.21301884949,2627.78349825414,20742.7802216262,457.457044743933,1.50880888081156,445.681964047253,407.766636018641,128.448954923078,67.3425331246108,12.4175054952502,174.927972629666,749.054316896945,135.722663160414
184.304540925194,1917.10690691508,12.4033654551022,231.032528681681,237.623208295554,265.309493998066,263.43213506043,294.628450088203,316.387175107375,2056.01915128063,3131.28128354438,1741.24366226606,8805.19982194528,4801.30564421415,3023.41310742078,5464.58184951916,113.42615634203,1.66156264138408,2081.03848621249,249.425914813764,247.580983256921,35.2591577451676,38.5565197095275,66.2021977361292,252.950717229396,147.030243044719
181.707757250173,1916.29928211309,21.0052904637996,237.323899883777,246.877536675893,245.37021830678,266.15557202138,303.293106630445,311.650971821509,2127.79641435482,3168.8227171544,1485.64631459303,14128.776305588,3303.54946665466,3915.89834027458,23158.5294834804,276.270955335349,0.298398613929749,1001.92323047668,398.583405092359,149.116874625906,51.4852701453492,119.870705483481,101.280864700675,664.142884546891,16.7142887599766
14.2473119520582,1934.70770185068,23.9634072803892,236.862664772198,239.825531246606,268.421431938186,255.261036902666,289.982272880152,312.26993012242,2283.4131113952,3067.23921862431,1898.141565267,7383.01620120183,7967.14916359633,3959.64750822168,5583.32209591754,97.1020831493661,2.27964463597164,3098.32741413265,294.178455369547,200.019004801288,26.04183931835,78.7756564561278,183.362009003758,869.144673459232,120.623439317569
173.868651380297,1912.14449563995,1.37484025768936,212.195185003802,249.488999382593,243.997337985784,266.22603835538,273.663659114391,324.429979138076,2054.03468883596,3005.32348765992,1751.41228404827,11788.4276085533,9478.41319721192,2111.27964765299,29340.9850809257,442.303946474567,0.0856178048998117,2734.39047113061,397.7951845387,284.538502199575,3.35073859896511,147.541437856853,60.0089824292809,609.21971546486,43.1101191323251
243.143448668998,1932.99148079567,17.9925324844662,229.895934490487,236.843120534904,247.101875031367,260.663075475022,276.397462002933,315.555084580556,2034.28690694273,3123.9378540311,1824.32519881986,4449.58286359906,7998.81994491443,3268.47889318829,14618.9975854941,169.223476201296,2.1485303810332,3933.78862272948,434.681849251501,251.004843879491,30.7163632009178,25.6734678521752,106.14070976153,174.052424030378,5.54176419973373
59.4911946894135,1926.41275699064,5.88246522611007,212.176346955821,244.806209509261,253.034408967942,273.171320101246,302.078722631559,309.267353955656,2091.92032937426,3137.64891973697,1305.19512747414,4799.2264770437,3105.97966890782,594.751378684305,12097.3875583149,481.748181278817,1.08856063638814,1918.64468436688,332.717152265832,246.08019082807,28.259851410985,61.3283164799213,140.739154955372,718.006616458297,163.324387278408
229.229449843755,1924.23335178196,1.80023883190006,209.302561590448,248.517787081655,240.729009034112,283.245688891038,301.176328631118,307.695785618853,2061.31515000015,3196.71044661663,1899.73153965548,10467.2262130771,9044.08285394311,367.465302073397,22126.0818548035,49.7312674997374,1.19552807556465,891.15850161761,305.535780428909,172.700151102617,55.2630891324952,198.762397142127,30.6064656469971,960.639043711126,5.51472255028784
41.743340915069,1935.42676758766,16.0507228495553,228.463504388928,223.858630498871,248.445949349552,262.475663581863,280.265719052404,329.919951364864,2040.42530348524,3176.32505861111,1348.82174632512,2580.35881910473,7813.82986577228,2147.18999633798,24621.0857480764,311.770456610247,0.347571972291917,1973.18893205374,350.427334709093,195.051244553179,94.6656350977719,193.620604742318,103.060428891331,724.999505328014,12.8544874023646
279.028025282081,1925.0279203672,13.2915569939651,231.284839082509,235.645025419071,244.946544812992,269.41613279283,287.985828174278,305.257008019835,2200.43619489297,3103.85517198592,1860.53123706952,5651.9308174029,1146.69169066474,3547.78567603556,8008.18198593333,171.607969561592,2.47385900700465,1759.32377018034,279.241503262892,258.643957786262,24.0388070000336,154.826371232048,171.862252615392,503.6798089277,153.414276475087
202.449025709881,1928.19118793309,15.6175396167673,219.604244856164,238.118113374803,244.152485709637,285.37391862832,307.898664232343,319.833900793456,2033.0366540933,3184.43053057417,1484.59031172097,14288.0211607553,4769.4673598744,2267.45974956313,12571.115612518,314.966329489835,1.00702902884223,1193.25565267354,213.001116365194,242.863495042548,72.1554014831781,44.9662104249001,41.4730300195515,420.38247268647,73.0424453504384
272.878689461853,1926.3644398842,11.4720335996244,202.241818113253,220.489987430628,240.218305690214,267.603832855821,304.887978937477,301.484526707791,2025.58441874571,3141.6677493602,1434.64595698752,13374.7610170394,9232.31296008453,2144.02940548258,18048.0030900799,352.234573801979,0.101341390516609,3437.09933012724,419.384799548425,159.242670144886,21.3562737451866,99.0350203122944,27.8358006849885,883.342038141564,29.0697753429413
219.848456412554,1924.53404696472,21.8483090507798,202.703572595492,232.668790451717,230.489583658054,252.555926498026,295.146125406027,321.815400647465,2271.68195059057,3045.67827652209,1562.72933892906,1993.6581433285,8971.92998090759,3096.8139329995,22451.7211795319,121.271045529284,0.723382101394236,724.236180074513,497.642757301219,187.823048839346,55.0366613082588,14.5656792912632,182.549571385607,414.891267428175,117.33755050227
124.163147936575,1923.20208214596,10.3869257539045,225.009886445478,245.475089636166,248.995007798076,264.501113696024,289.167278632522,317.037870842032,2231.56252643093,3098.52182394825,1460.97812559456,1709.858214017,4106.71489313245,2602.30401612353,14084.365790477,278.553960029967,0.00714445835910738,639.749128371477,492.576992628165,246.445028111339,40.0341001106426,94.1548569127917,189.043256640434,487.271712394431,113.56909526512
48.8465140475892,1931.85212407634,28.7477281766478,203.015307690948,248.616559763905,257.758120298386,256.551188807935,294.313298016787,329.039317094721,2268.49081476685,3080.56005369872,1439.31431509554,6584.56808771007,3761.37170009315,1846.12267285353,17707.9180034343,194.270768784918,2.01267917104997,2807.57502652705,286.245102342218,203.409867081791,65.0227816775441,43.3072578627616,44.7572663892061,472.954325610772,175.464180950075
3.3533414513804,1920.34408394061,4.55090261274017,223.370331032202,229.057606705464,252.914823759347,262.526801489294,276.718509970233,317.888565261383,2151.56223468948,3001.78010505624,1725.86623304524,5692.07443390042,1648.87994527817,64.4074021326378,19835.7934376691,245.392060372978,2.06532411044464,724.921966902912,411.770506040193,102.651015389711,19.9413096532226,166.778576374054,185.258591175079,226.515394635499,138.97279179655
298.952831581002,1924.3452491723,6.61829420970753,239.533022744581,225.334303933196,233.098498741165,263.818054990843,302.80503930524,312.342149312608,2060.61730089132,3120.40490885265,1791.45960812457,7261.4533896558,4250.206889119,3232.94397802791,9363.95314754918,301.019189297222,0.394619470462203,3871.58660776913,432.079198607244,298.201216198504,81.9846745813265,194.027033960447,99.7582690324634,768.667308147997,90.7019648700953
255.602602941683,1919.61564201117,2.14428536547348,213.592980513349,239.06339059351,230.328001603484,279.095779350027,271.336124362424,312.81847785227,2282.85283634905,3155.52860302851,1471.77247405052,14164.6340978332,7535.35147989169,3308.01423046039,27119.6796745062,187.987875659019,1.07868219958618,3920.43632641435,211.309439106844,258.937346888706,66.6474806610495,22.365201311186,58.2119410857558,114.99914037995,54.6986137982458
109.988628740888,1917.07093416154,24.5011085784063,204.335312237963,223.612700619269,231.217038938776,253.216826077551,282.667818227783,310.223304242827,2059.43694375455,3180.18577513285,1819.37775895931,9537.78988681734,1248.06074192747,154.750378860626,7526.57223609276,257.527569192462,0.634663881501183,2872.99050949514,244.22850033734,162.079841736704,76.1339962016791,165.326525410637,115.176865737885,948.33625620231,25.5922564771026
139.28372175293,1925.26335269399,7.47289678803645,224.837080398574,242.601877974812,266.880877260119,272.715210365131,291.444791760296,318.343585201073,2214.46837265976,3162.00972264633,1537.09962842986,4701.2613073457,2457.9294049181,837.390888754744,26151.6415001824,476.747588487342,2.60738707892597,2877.50973366201,312.478671339341,204.625216405839,43.9075509086251,99.2104985751212,67.1350378543139,663.228803547099,175.474169896916
255.510687414091,1922.95106489956,9.27467258740216,214.999424116686,237.803990594111,231.579631175846,254.343897942454,294.058210356161,326.598487508018,2154.83427383006,3158.86083911173,1510.07243031636,14435.3790068999,6693.68294533342,3398.69588505477,25731.8002474494,477.286298642866,1.38944876356982,2963.17278966308,336.275813239627,288.972410326824,2.48493200633675,100.897232629359,101.398246083409,720.760082826018,139.321475615725
165.762106178561,1913.79573377781,16.5489186558407,235.939190695062,244.46386318421,236.676116706803,252.912695966661,290.022402405739,305.002423077822,2095.28967277147,3190.96071561798,1413.99100520648,2108.6931147147,5928.70605411008,1062.07446967484,6099.58284301683,496.891941176727,2.93522691749968,60.3773016482592,314.842716790736,275.469063548371,5.39665925316513,73.4048898331821,186.606699693948,856.838070321828,142.18286103569
79.2122860380914,1919.09477758966,16.1895011882298,203.870051279664,238.764728002716,251.090987063944,289.301879974082,277.982977610081,325.043527779635,2219.08520658035,3001.65380225517,1778.33359385841,10472.091184929,5586.33949607611,1864.14250937756,22897.7058734745,419.159711687826,0.350528486771509,528.699161484838,499.905665800907,202.443148568273,9.19153827708215,3.72194577939808,25.936415605247,7.26489583030343,43.8490582630038
245.604287530296,1934.34855021909,7.15369374770671,210.723331887275,248.118842688855,230.632504448295,255.974901560694,288.470283197239,326.725240289234,2225.2778938273,3158.29163347371,1374.12592186593,651.645236648619,5855.8948407881,652.66267221421,11388.898944715,138.132226536982,1.31550176348537,3391.86661224812,363.632736774161,205.09865898639,84.7476750612259,137.363691115752,54.7967820893973,670.909166801721,130.503465654328
233.728268800303,1922.09707736596,18.0644325530156,222.385714370757,235.540929844137,231.903406195343,266.461807955056,274.622331624851,301.241772752255,2037.31917308178,3180.47466385178,1440.32463659532,9318.84574703872,8284.82176177204,1307.26850774605,16091.7817917652,344.432863174006,2.36571847856976,2209.3939371407,479.76958672516,207.828341331333,53.2304454827681,32.123545743525,44.7769359219819,141.308326506987,143.415634380654
282.26539115631,1917.02735849656,10.4053503943142,226.407276159152,244.1022617626,258.540043216199,259.645535480231,304.445778159425,310.029027310666,2158.03795030806,3036.43603771925,1606.9685687311,7506.40803133138,5921.25287512317,1286.92701235646,8297.31571837328,431.330470135435,2.91680733812973,2254.1908537969,390.832625073381,113.474845327437,62.5572832068428,179.409864451736,146.35518565774,835.657957009971,5.07669090293348
149.308531481074,1920.95830059052,17.2454217937775,217.058165594935,230.242812591605,245.332895852625,278.64306085743,305.504530342296,314.834310351871,2089.01630314067,3007.01961587183,1513.98970340379,6720.13860661536,1806.73620430753,1801.01286274148,18370.1680169906,273.218883667141,1.40671265101992,875.55487640202,300.647970475256,157.411414338276,82.7487920410931,154.64423103258,56.7700088024139,936.023128917441,159.570112638175
184.348541320534,1919.06620923616,15.2777243875898,230.760503532365,225.748825031333,233.074085330591,289.756685234606,303.777701547369,300.189968207851,2178.76599242445,3196.43394011073,1627.56166332401,5252.17755348422,827.363093849272,697.46103328187,29033.6099814158,126.987553900108,2.0984504527878,3964.88623693585,250.099190277979,150.014364719391,75.5481662694365,98.9491289947182,13.3453655522317,591.10629116185,179.120637429878
