"prefid","area_sqm","pop1393","pop1580","pop1630","pop1680","pop1776","pop1820","pop1851","pop1880","pop1910","pop1920","disttreaty1897","distshort3","coa_dist2","riv_dist2","privatebanks3y5","genalogy1896_prefmatch"
210.031334292376,64997.9765158247,205.683192189317,58.9715756941587,240.704032869544,789.586395339575,845.12858657632,808.456142880023,362.048841165379,609.560872167349,971.060663624667,630.436055639293,278.996353968978,212.121321447194,367.245898861438,369.49334833771,73.2866978505626,7.89574459195137
147.025271638297,65004.5108818038,195.209681494161,364.258892752696,454.467075758148,343.32180432044,321.474143369123,896.424590088427,794.920293602627,362.196388989687,1117.31328787282,716.926062835846,577.131049893796,197.267011133954,973.258381336927,996.616352442652,133.925868174993,407.665217062458
97.5128149942029,65000.7997764453,298.102659091819,127.027172746602,446.150056840852,237.736214150209,810.724674467929,920.024130800739,300.065848673694,944.413959011436,896.253675944172,452.387551665306,398.191333562136,446.91194309853,168.937100004405,738.715237565339,87.1579346247017,687.791595910676
183.94269470498,65002.4525776937,238.662858030293,255.306931154337,317.397308773361,441.140351595823,869.438611809164,775.272959668655,554.567012744956,810.65396592021,934.173951449338,828.228372621816,567.201267555356,393.525507557206,656.508454307914,700.585527252406,204.44258870557,165.730298147537
62.2723071766086,65004.2706240927,158.295314542484,308.019945840351,166.756392093375,389.843699326739,565.069470098242,1016.42496887129,527.412335507106,688.099741414189,923.170396941714,531.105813402683,2.20124199986458,606.472024298273,1014.13304954767,279.386944882572,292.424699803814,79.2721655452624
9.97324907360598,65000.707065133,103.39899077313,88.2008573622443,75.2454477199353,326.709529778454,206.828323951922,223.13117417274,802.001919003669,675.916202366352,749.087693379261,813.109270851128,142.969725094736,231.299661332741,989.087777305394,43.6655418947339,166.233862400986,570.503402198665
262.399776865728,64994.1963640351,226.880834202748,211.422992346343,157.588133756071,608.221497028135,628.355427053757,412.975077840965,765.639368416741,413.959234580398,1189.57789229462,1243.93517323071,746.147413738072,275.796010275371,704.677957948297,361.37556200847,168.689807318151,459.283742122352
217.271111714421,65000.9799058825,109.397325958125,193.260356364772,428.554224323016,375.352050582878,300.16737237107,241.474926057272,509.363066246733,976.881722509861,654.15361240739,293.106942267623,780.288121849298,696.317218989134,462.262535188347,831.229693628848,14.2001702450216,197.617099853233
225.25566607574,64998.9987418987,226.263302410953,157.11982868379,445.431371245068,280.159608486574,232.082086815499,847.688188042957,646.147224325687,410.821793228388,776.958367298357,466.848970374558,531.246171891689,210.506182280369,229.789299611002,579.086948186159,34.7320380387828,297.084615891799
22.113101495197,64997.244020471,124.027499947697,219.299183483236,405.672123038676,734.726667313371,562.916513867676,206.977805637289,911.260316336993,427.544029578567,924.305981933139,654.896937159356,506.713550165296,615.68028149195,306.333526968956,950.934802740812,177.371825440787,277.685138699599
54.6780606410466,64992.467206166,31.6652924031951,55.1097859628499,572.326983567327,736.584736914374,180.943455104716,942.502714297734,714.620993139688,599.879833012819,825.183004199062,1167.75998353958,696.44379094243,85.9593285247684,509.210601635277,770.980252604932,154.914501146413,160.475313803181
68.9715704903938,65000.7641695432,269.079144028947,157.396362081636,320.212293849327,464.665031144395,784.391708825715,1026.67115769582,637.379570915364,762.171218320727,820.97517355578,674.002058194019,270.624893717468,104.391298443079,231.957843527198,5.11125046759844,15.0399067439139,427.860718639567
59.6166716387961,65005.9382434382,78.4902702039108,323.967489029747,548.273997860961,409.953429256566,492.051749518141,587.938672865275,371.635171298403,246.891201362014,787.684593792073,718.14194286475,188.811340741813,215.651250141673,139.292673300952,498.798144701868,91.5615510195494,527.429184084758
127.105249166954,65001.3582267969,296.035951017402,173.408714029938,530.546926965471,143.689186994452,144.064371669665,661.301792026497,699.986118939705,443.5277261585,940.325256192591,318.092299678829,193.439849466085,161.695001460612,1070.90553799644,264.134822878987,173.789842869155,395.166933187284
106.488632285036,65000.1674190332,222.356623364612,200.983896793332,534.126592238899,202.833250802942,544.629773315974,160.885816800874,848.429196083453,1028.15694116056,907.071610551793,952.531697694212,132.381392642856,472.610507486388,672.991831507534,611.143438797444,80.4527451982722,654.963512113318
18.3217674545012,65002.8291441261,31.1220779386349,102.819061174523,294.355131092016,240.204137398396,833.827644777484,205.435359447729,857.436249712482,929.481274411082,1193.32868000492,311.994993153494,496.27486821264,491.631668549962,887.12999895215,556.327850650996,133.860150561668,485.931655205786
207.131033719517,65000.1081998706,196.617040524725,97.2795372945257,298.089137983043,750.085130827501,649.571595140733,858.547139177099,246.175446601119,559.917573854327,875.340966670774,897.918082242832,368.859991058707,651.466119894758,846.449875552207,488.881305512041,37.7824107650667,652.708462788723
41.1930947178043,64997.5941290987,68.5279886936769,249.966181244235,140.602005047258,768.238530540839,158.106460100971,469.366083154455,761.531466813758,237.953624725342,415.04938401049,951.897628055885,161.573386378586,572.828819742426,1195.17262224108,804.781120363623,6.11924808472395,50.4033863777295
40.8864709113259,64999.6706784546,145.948504186235,111.399621958844,411.715218811296,560.829166802578,722.957400977612,156.808885568753,264.634047902655,690.533094629645,396.176996245049,1260.91217561392,740.406776592135,602.756062871777,107.17897452414,175.007093232125,137.005952512845,262.08941435907
59.172237648163,64998.3888430606,165.862602631096,57.8473710455,422.856830130331,701.699480887037,141.902984473854,854.615376235452,161.590112838894,276.820062249899,673.597269551829,417.586739212275,486.38072386384,634.089375007898,386.671381350607,535.970165301114,78.9205782115459,664.986358582973
34.0772509896196,64999.3997795538,162.40516457241,309.478685481008,571.614028925542,320.681398070883,222.304569440894,662.850695790257,973.700469150208,821.352739557624,878.688207094092,260.584314928856,561.534692719579,318.25466407463,373.697292152792,1199.20418187976,63.474122970365,393.496608012356
236.524372544605,64999.0303258107,56.4596639899537,100.566524616443,307.713212377857,123.081363062374,892.700099484064,749.94620404439,454.445658519398,651.952554658055,344.578704435844,978.171865462791,388.570345193148,9.80807358864695,339.741186518222,766.190120950341,149.698793026619,246.429232484661
134.837105461163,65005.803234196,87.335550065618,295.760191429872,289.208165279124,511.769025942776,819.194088466465,631.432137407828,249.963503184263,453.482672944665,212.9034387297,920.591588022653,516.958207264543,199.212493002415,807.126994337887,1076.18829896674,172.010906646028,388.393728551455
215.143812085735,65002.7019242813,33.4673142246902,386.486948060337,151.869087140076,159.269469422288,489.747656467371,975.442339850124,514.702879795805,584.641165137291,714.199983736034,945.034820761066,668.422293290496,453.180166170932,202.492969762534,412.146159075201,241.139127127826,614.121099398471
39.906841711374,65000.1772100384,221.076288011391,113.429021509364,364.053261333611,257.96664185822,527.04412879888,381.218186542392,769.650490123313,1102.36625723541,1186.42001928529,1157.927415343,766.991718113422,318.55151343625,188.927815575153,405.978753603995,67.9350920487195,607.183231343515
71.7871604810935,64998.2547102897,133.075822927058,118.543215631507,355.965206874534,647.675935402513,456.675807083957,577.556328959763,235.889684075955,188.195408061147,906.713459303137,790.813239780255,131.990283541381,387.371866311878,1166.20081085712,262.568297144026,116.202302416787,341.410855879076
66.9873610292561,65005.1108171103,257.621295293793,109.723122150172,424.023937147576,730.20828118315,576.633296418004,242.093447612133,748.422129089013,384.485218003392,678.853589284699,1146.01587886456,644.3404706195,12.7804865827784,217.678196914494,535.448101256043,287.127236137167,274.115183227696
202.279898048146,65003.102600928,106.786813500803,254.34171295492,585.54193044547,214.074942620937,464.745390219614,516.239342733752,1022.60749595938,470.914838388562,446.611606853548,1070.5296132341,749.14749506861,170.557872275822,654.754289891571,895.726258121431,235.905690933578,578.683784930035
143.01618736214,64998.8581851764,211.918496077415,257.097610714845,426.874397941865,174.740925957449,443.321850607172,140.574072191957,983.185876244679,257.181051000953,1068.18601887207,558.322117372882,345.394759066403,426.815632521175,1151.78850470111,966.2154735066,6.58483793959022,313.653971534222
202.069204057567,65000.2029823316,232.097813864239,69.733286020346,451.119320753496,642.748674598988,546.120011620224,988.610544218682,582.249953867868,952.205290943384,887.83908324549,547.40380381234,87.8570415079594,459.260262851603,755.653450638056,1097.89690738544,150.880888081156,77.9943437082693
184.304540925194,64998.4704898706,239.469568601344,255.604096781462,537.850795474369,328.420397322625,600.254776719958,626.152861518785,326.190148799215,810.150161013007,972.176408965606,858.10425396543,384.104451537132,528.668966214173,22.2999287769198,272.222775220871,166.156264138408,364.181735087186
181.707757250173,65001.5661305078,281.936324215494,363.571261218749,273.655392564833,376.761403379496,769.215579293668,485.645497371443,539.129362585954,990.349042341113,524.881050537806,1237.85270979861,264.283957332373,685.245322855189,871.609415207058,663.050292804837,29.8398613929749,175.336565333419
14.2473119520582,65000.8143568034,278.822987212334,281.29786454374,579.083973180968,183.383405022323,509.654321162961,504.007926965132,1000.79223047243,502.748249396682,1246.74773921724,756.65515568573,637.371933087707,692.920615477487,27.9994606040418,233.044999558479,227.964463597164,542.207297473215
173.868651380297,64999.3256652711,112.317498775665,394.038326130249,255.464728311636,378.012180808,191.441352730617,864.75604776293,320.302910213359,205.552740767598,989.97149708448,1070.9078360768,758.273055776954,368.645552219823,1168.36728388444,1061.52947153896,8.56178048998117,478.518332447857
243.143448668998,65000.4043614448,231.797557810787,246.503072907217,296.599844165612,279.269589681644,244.750509057194,601.467509223148,261.717823930085,774.901699349284,1117.56909793476,547.4035776034,639.905595593154,571.662963717245,461.711884103715,406.13634288311,214.85303810332,688.413008977659
59.4911946894135,64997.5625641413,112.190341951791,339.405777608044,375.205918825231,501.290931797121,745.535091315396,414.93150068447,432.696977143642,840.714814737439,209.091473079752,572.344822029117,248.478373512626,102.587961172685,340.674602799118,1156.19563506916,108.856063638814,335.762819764204
229.229449843755,65001.862717834,92.7922907355241,382.707515952643,212.159369701985,680.11097781593,727.9384083068,368.308306692634,341.901611667126,1124.21014375985,1249.53019439708,976.662136532832,723.526628315449,62.7132108900696,822.051929030567,119.35504199937,119.552807556465,155.952737783082
41.743340915069,64997.8341371277,222.128654625267,95.0173558201641,314.408828881569,311.443028578069,320.181521521881,1027.62522382429,279.928400339559,1026.36028133333,285.438056068961,414.065595762804,625.106389261782,374.945613392629,941.812115907669,748.249095864594,34.7571972291917,345.308063109405
279.028025282081,65002.781955665,241.172663806938,232.525296555832,268.041718772147,434.636357072741,470.723649398424,295.957904588431,754.627378182486,678.504825532436,1180.92966487166,633.17106497474,91.7353352531791,620.66415369045,144.3927353248,411.85912694782,247.385900700465,307.88165978156
202.449025709881,65005.2295596425,162.328652779106,261.377989372704,257.520435652696,717.887055652682,859.023952530697,728.405723539181,258.008740476798,1065.26654675603,523.033045511693,1249.21217613388,381.557388789952,396.045570098795,363.413549400866,755.919190775603,100.702902884223,208.81973921787
272.878689461853,64996.663639894,45.1322722644545,55.7165200239979,205.392550395336,402.468033190817,800.315589280799,184.040958997793,235.900442278944,860.005196928978,435.630424728151,1184.06628588215,738.585036806762,374.391123768874,626.304148323834,845.362977124751,10.1341390516609,601.492382772267
219.848456412554,65004.0619662295,48.249115019571,197.802555270027,76.4869834692217,135.367695339955,610.349445417523,787.190219208132,965.989786752034,399.255727306008,659.77634312585,372.214280890767,717.754398472607,541.546304035001,837.682616617531,291.050509270281,72.3382101394236,126.74133151304
124.163147936575,65000.3247537001,198.816733506974,347.209379088599,321.683853324503,347.394768104423,493.761933334172,645.456834980287,846.968828411773,652.904754951596,481.711719790474,351.969885933213,328.537191450596,454.790178267285,436.049557942897,668.529504071921,0.714445835910738,111.956097465008
48.8465140475892,65000.4507512765,50.3533269139007,383.859863912221,437.795093953609,206.283601340838,594.109311327338,1001.49974047672,956.522750474978,566.688257753849,443.800051417202,699.699190256651,300.909736007452,322.126784711145,609.980064164847,466.249845083803,201.267917104997,491.325629642233
3.3533414513804,65000.117610142,187.749734467361,155.672078230418,373.62141481135,312.350726434961,251.01094441954,670.694102754351,609.634629578795,188.544504269958,945.265907829162,636.034642951563,131.910395622253,9.54515826888382,712.118085008115,588.940944895148,206.532411044464,126.86134420801
298.952831581002,65004.445469332,296.847903525922,112.233545887284,111.055108320434,335.270476087462,759.698266452178,506.150429607369,339.831325977575,757.943562492728,1060.054314218,747.98367512878,340.01655112952,565.428768075071,209.469751082361,722.446054313332,39.4619470462203,677.527656359598
255.602602941683,65000.3134681342,121.752618465107,272.406223590951,74.346021246165,606.450083462987,146.054425067268,520.281509617344,999.130081168842,926.537294536829,500.601829588413,1240.41056564543,602.828118391335,578.598987800069,1061.7446243763,451.170901581645,107.868219958618,686.076357122511
109.988628740888,65002.9801514277,59.2633576062508,92.1481738914736,86.1257659387775,147.098662876524,367.022455441765,443.291359203868,336.329599805176,1044.89172063768,1108.91107817879,910.362345259637,99.844859354198,25.3948033088818,121.275467332453,618.066166061908,63.4663881501183,502.773339161649
139.28372175293,64999.693652256,197.650292690378,313.688576372806,558.671623696573,493.194983981084,538.173439325765,684.193027631845,796.256172223948,957.646668702364,614.924349752255,565.356639923993,196.634352393448,145.156296272762,1015.27879200876,1144.19421236962,260.738707892597,503.564203390852
255.510687414091,65001.4221064739,131.24611278763,257.713223597966,90.9301130799577,167.104188478552,589.135101945139,929.088462737855,619.341679029167,942.532027736306,567.626753053628,1259.72370249219,535.494635626674,594.508050009608,995.126411877573,1145.48711674288,138.944876356982,518.555238191038
165.762106178561,64999.2600849324,272.58953719167,335.411737149116,158.458546365146,141.700353408232,510.436846911907,288.405217975378,442.692695888691,1096.61143496633,399.484259111341,380.420108849648,474.296484328806,184.574468364008,52.779976464808,1192.54065882415,293.522691749968,10.5660277884454
79.2122860380914,65003.521753475,56.1228461377323,268.921826698352,349.455578597263,787.608369539957,275.668063396588,882.95799079584,809.9527795217,187.938250824809,1037.08378925221,977.009171191603,446.907159686089,325.288159539923,859.089881926775,1005.98330805078,35.0528486771509,92.5223532598466
245.604287530296,65000.7248501873,102.382490239106,378.053164703306,78.380683939904,196.054502702318,480.170522346161,932.848795247264,828.324418354314,939.799840673804,329.720363265369,276.484026880935,468.471587263048,112.747837230563,306.667149346322,331.517343688756,131.550176348537,593.576657143421
233.728268800303,64996.5525400478,181.103572002612,231.310848181602,95.2201320882887,382.197091202252,210.135466684587,176.839258316904,270.713546809275,1046.27838648856,445.568114041816,894.744329955429,662.785740941763,227.590966271237,532.405526004732,826.638871617615,236.571847856976,386.643938999623
282.26539115631,65000.7091007625,208.249114074279,331.193053897005,448.155572614633,261.208254774101,791.692674108781,437.527810216416,628.845919247251,354.892981052399,737.194995279424,765.457106234971,473.700230009854,224.022282869555,158.271154481918,1035.19312832505,291.680733812973,394.483399414457
149.308531481074,64993.7497957795,145.142617765814,169.49948023539,273.160870047286,598.414330219384,812.338341674767,580.084540438838,424.081699317321,213.694156184793,574.481980956625,709.369887271896,144.538896344602,314.212782937102,641.768064815551,655.725320801139,140.671265101992,153.222103370354
184.348541320534,65002.2305192567,237.633398843464,117.069625365548,110.731630630326,795.681162914261,778.665180173703,145.635723499581,690.339110859204,1122.8829125315,773.232910817023,604.655332148541,66.1890475079417,120.607198821381,1153.61327910796,304.770129360259,209.84504527878,693.855091463774
13.2794573851861,65003.3413587236,198.465963997878,57.1015021647327,456.76312493626,160.131149506196,180.747900805436,354.392102914862,516.007817885838,622.584097534418,1100.06497082068,898.684394923039,280.785464867949,335.448598535731,259.991400595754,918.877469189465,131.335573364049,281.335930200294
122.770592554705,64994.4079295098,293.717820863239,254.343218251597,518.911095212679,345.919268096332,599.122071526945,881.814247127622,883.653641024139,910.952644720674,552.177815756295,1289.52221813612,584.752518683672,2.10632744710892,880.825742706656,948.291285987943,27.0686911186203,311.421927367337
94.3981999622192,65003.5084396489,143.834209993947,100.602162140422,93.625555653125,482.670556816738,492.554498305544,1015.28389543062,753.726200629026,978.659265786409,312.067870388273,656.431536865421,614.973601698875,114.339481154457,1015.37578264251,780.265713762492,49.4722356554121,284.728009509854
142.351112107746,64999.296962457,219.024903543759,204.929196671583,403.680577406194,290.90633445885,643.397294227034,349.862421401776,995.780664684717,860.4832264781,324.924022576306,708.669931290206,291.737328469753,165.205586375669,212.485781963915,21.581722330302,247.200593585148,247.306735534221
63.0431686011143,65007.1163963449,168.554702794645,310.144703148399,445.220265516546,733.494217447005,526.825943612494,651.655002769548,410.184512881096,605.123106390238,428.087834455073,1276.90136316698,336.607126705348,179.41949351225,739.526422787458,582.979628071189,43.7685766490176,305.135685391724
22.5670448024757,65005.0790979606,297.205897145905,79.6427586814389,312.629206257407,571.227109355386,657.740656728856,935.176563109271,510.397271320689,832.347633764148,249.862424458843,273.39133038884,133.548886328936,77.186420862563,1189.93660183623,1050.2142730169,36.4602801622823,87.9110724665225
107.711141834967,65001.7646638194,191.772491137963,185.94953288557,110.284714321606,603.06385558797,782.325967792422,945.457418682054,647.232363275252,573.925425410271,1038.21372987004,781.554538004566,354.368897713721,295.228054909967,1175.00008000061,536.727622803301,191.563371475786,697.259568446316
124.310354728485,64998.720586775,240.027823846322,165.868553647306,231.894213855267,590.655498921406,528.230605367571,473.22273283964,303.056278696749,901.045695617795,866.923269175459,529.633015324362,366.809406504035,336.524845729582,155.941177625209,57.2019042447209,198.677527019754,610.258174012415
217.655608662404,65002.0724000303,74.8041952843778,255.662575992756,219.323865906335,566.157325753011,490.090279751457,822.267113872804,364.998262079898,878.742441236973,696.373819536529,1169.03192227939,182.262292318046,396.808192902245,233.30746544525,753.428580611944,202.501667663455,337.599504669197
124.301988094812,65001.6401175431,73.7295856559649,248.422663053498,413.748368341476,485.592934109736,433.864256436937,241.823780117556,670.608599940315,536.818894520402,1076.76908248104,638.834345303476,417.609227634966,259.933777526021,653.418710455298,858.889969345182,183.778377645649,225.936802988872
98.0397552344948,64999.3412616123,36.9926478993148,177.540650567971,104.090498788282,546.274328073487,288.343181884848,451.064646688756,767.87894748617,555.330289006233,517.235955770593,916.3891209336,565.325344726443,431.501937750727,985.957693867385,131.499132793397,263.730186503381,7.24767020437866
115.121592123527,64999.70612966,192.456684394274,275.23147786269,110.632882548962,179.124620177317,634.392104772851,921.920851285104,565.692398960236,475.883776322007,687.414637440816,1183.1174811325,644.374838843942,65.5912025365978,90.0221874006093,962.533219344914,241.244571888819,156.524157105014
71.3415063244756,65000.0965901935,288.530460144393,301.469769258983,140.679512738716,338.894286153372,608.722094236873,698.725699628703,898.890373862814,751.583109498024,768.746830744203,1083.51096304134,197.666846960783,683.576103998348,425.976266339421,75.1267282292247,210.32928773202,267.336400714703
13.2540546529926,65005.0578786073,227.173536107875,199.133926536888,277.289078885224,448.488314915448,877.922599478625,214.689186364412,1002.44424426695,751.401792615652,857.120416534599,626.684409265872,751.497131027281,219.123611669056,452.40418408066,1171.06725582853,13.0188655341044,14.7067977581173
25.1089903460816,64997.9635432953,272.068960026372,361.084864207078,405.291870255023,124.042347362265,531.529440809973,230.426460464951,1043.68512631627,352.297184765339,1202.39383809967,1298.32679923624,121.835788153112,643.931113393046,888.344427756965,905.818258412182,179.865047545172,246.040207170881
292.282795443898,65000.3353722736,134.790243634488,140.754897904117,240.316875595599,780.681526709814,542.998521197587,248.476727486122,179.118598829955,342.409705594182,479.246228164993,705.888741947711,382.274681515992,266.39587697573,820.404562912881,308.077995758504,193.382170144469,98.2179551851004
10.8664024292957,65000.694110747,232.454896895215,133.520669187419,284.868740022648,348.843075649347,783.334459718317,663.288084492087,334.507510792464,627.250562310219,466.453858523164,1105.95230146777,594.553690776229,523.337991116568,1066.53154548258,904.623257182539,289.939943142235,275.964500987902
76.9261953851674,65003.5581924954,33.972193992231,332.192718144506,340.690294359811,363.35345729487,633.465034388937,490.924892618787,568.227657345124,213.538804873824,1202.87491435884,683.374949644785,551.588805764914,390.971617074683,1065.27000255883,329.038527980447,153.974976344034,86.0304612899199
83.6854143291712,65002.1599850923,256.687854621559,358.052507531829,219.415067075752,530.799360359088,272.15134060476,300.228778347373,793.988048906904,658.609994128346,1038.34050580626,1215.8510953933,727.429303713143,371.144139347598,422.739175334573,14.2099843360484,81.1966196168214,18.8554340275005
131.897191159194,65000.3045469261,196.93585354602,134.043828235008,82.9143083514646,158.103323646355,804.759965417907,243.452144805342,1034.36376829632,927.373682409525,626.358750776853,709.386806106195,559.873808920383,613.223633239977,940.966166183352,388.414159230888,166.445600101724,54.1304701473564
246.806377696106,65002.8899246258,182.652091879863,79.4020563480444,224.711302632932,280.669568423182,152.976396088488,733.547397542279,781.04527299758,489.721533358097,382.560060336255,1237.76844248408,454.67720516026,339.16564672254,181.779583822936,563.950493372977,178.176838997751,247.528268559836
253.468634343939,65001.4193158956,158.794459579512,284.202469349839,382.453964890447,438.971927308012,279.459340469912,909.482925555203,898.018372782972,1095.96680559218,549.231975176372,1242.76643085992,718.400495685637,451.465940475464,1072.18266567215,511.444715224206,268.011700361967,238.353197975084
232.772669497877,64996.7234995261,99.0053801494651,310.042606270872,161.464171239641,216.073626684956,482.673478228971,909.422285943292,171.697593433782,999.380101785064,321.207750670146,793.024015875999,199.689820222557,652.401090692729,112.124613951892,280.035476479679,20.2006052713841,74.7569166822359
9.74055603402667,64995.3118825504,195.854808564764,273.536810756195,530.311139461119,494.485393927898,255.877277255058,671.809370557312,357.59365580976,918.17760117352,405.547429190483,1192.91075424524,355.295672267675,163.180182967335,1165.16131237149,191.688789613545,268.117773416452,314.69102576375
23.6416990840808,64996.5928251886,198.718819823116,50.6044673966244,409.093083261978,355.506875445135,790.671189408749,491.97958256118,994.333576245699,622.411289960146,1199.80791116832,904.528551721014,566.103507764637,484.220575541258,1007.71175483242,791.134037543088,154.201987548731,139.931391784921
289.317440747283,65002.0957034077,103.536955851596,183.709374931641,284.945470786188,660.42728303466,813.395818700083,142.877324356232,887.770952868741,473.250818476081,388.943073118571,936.664991320577,405.588735081255,96.6877502156422,336.599970515817,338.708168081939,292.639727471396,218.430388811976
107.595192929031,64999.1927820187,42.6126008201391,272.247047512792,323.498898851685,244.577837816905,888.743413207121,454.297862064559,807.976526208222,309.630950465798,381.938299140893,825.501182442531,141.065206006169,455.683908727951,646.071530599147,1003.47895016894,298.932498903014,412.12799877394
285.532677098876,65003.9472825752,120.918389749713,396.002874383703,502.262579568196,198.469631965272,708.543539014645,278.162394599058,839.653471689671,817.356747016311,868.762009439524,1298.38796633296,342.620797641575,457.155401422642,506.62564476952,35.0608206354082,125.753470463678,337.442567548715
96.9756638435647,65000.4543229729,175.716183325276,265.316351619549,503.543609071057,550.151656852104,705.889760493301,248.715518065728,200.807039905339,891.455959752202,1074.34654437238,752.613477562554,490.286577865481,436.170405475423,253.338836599141,569.727666769177,185.759178525768,392.394510982558
116.26733383094,65000.3502151581,197.764602822717,357.062841625884,568.589937451761,92.8577960608527,673.133032601327,917.7971678623,967.872991359327,1125.66303290427,1047.98187528504,1184.4186882698,586.382676661015,202.414024667814,912.488479726017,698.882666788995,211.013516946696,583.935762266628
194.386096064234,64996.9715672318,151.960010756738,184.130038367584,296.098823638167,528.169327089563,592.468650285155,226.681713745929,577.059596597683,544.592218101025,203.695262945257,1234.65828604996,149.195110797882,270.626548328437,354.157290514559,657.722415402532,32.0391195360571,542.893484584056
238.028757771477,65001.2213841307,296.242857396137,195.373249438126,77.6654509594664,319.347213439178,630.095066400245,344.767751360778,891.486657599453,418.77225458622,236.719544546213,973.301767101511,82.8088387846947,381.537586241029,354.566809907556,1110.80975532532,102.737544220872,364.337199833244
145.542938438477,64995.4769348531,262.442681584507,331.764146930072,282.099993387237,619.886554076802,212.69073236268,432.992844819091,507.471271157265,306.930157542229,349.063201306853,326.123112172354,545.359338819981,470.731650805101,1014.40291386098,1153.06508615613,233.75099748373,108.057657442987
182.386968803126,64996.5364978751,268.123884298839,150.312371377368,352.890324108303,598.277191063389,227.418640698306,686.013447700534,751.954639549367,608.165845200419,520.121892355382,707.796228905208,712.698133476079,483.207630179822,894.630718510598,602.268588356674,134.721024683677,206.078051240183
53.7046433091164,65000.7862801255,78.7989408918656,186.50243987795,230.024393799249,388.015875625424,352.568589798175,548.115035949741,1002.89354123874,325.725108906627,810.176763718482,753.648043402936,642.713158577681,510.391464084387,872.754817362875,545.056835375726,52.3343126289546,523.406320926733
39.0028072486166,64999.9840945349,77.0378569769673,69.7621836094186,107.450587153435,112.923605171964,245.758543331176,360.400049628224,863.037447787356,1092.24432259798,216.814495553263,823.472823677585,587.861713394523,158.027092833072,447.205193527043,274.508686456829,205.431833560579,653.60504265409
