"province","prefecture","year","interestrate","lender","loandeposit","pop1776","pop1820","pop1851","pop1880","pop1910","coastal_distance","river_distance","river_length","area_sqm","genealogy1911","civilwars","chambermemberp1913","protestantmissinaries1920","disttreaty1897","firms1911","telegraphp_1911","postofficep_1911","pop1393","pop1580","pop1630","pop1680","distshort","east3"
5,5005,1925,18,"pawna","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1928,0,"priv","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1932,22.8,"priv","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1932,24.48,"priv","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1933,24,"priv","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1933,24,"priv","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,24,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,20,"mcom","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,14.4,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,18,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,14.4,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,20,"mcom","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,20,"mcom","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,20,"mcom","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,12,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,20,"mcom","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,24,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,24,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,24,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,24,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,21.6,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,18,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,12,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,12,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,24,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5005,1934,21.6,"usu","l",143,183,206,133,152,353.23401,32.219299,20.638,15854.7998,42,0,1978,25,104.28725,4,167,205,924,1743,2066,879,104.28724,1
5,5006,1915,20,"priv","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,24,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,24,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,20.4,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,19.2,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,14.4,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,25,"mcom","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,24,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,21.6,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,15.6,"pawna","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,24,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,14.4,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,20,"mcom","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,26.4,"pawna","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,12,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,20,"mcom","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,24,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,14.4,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5006,1934,19.2,"usu","l",114,148,175,125,141,254.685,93.019699,9.7209997,13446.40039,102,0,806,65,238.70398,0,117,173,493,930,1102,700,160.91174,1
5,5007,1920,12,"smbk","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1930,24,"pawng","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,14.4,"usu","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,12,"usu","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,14.4,"usu","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,16,"mcom","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,24,"pawna","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,24,"pawna","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,24,"pawna","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,18,"pawna","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,24,"mcom","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,19.2,"usu","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,14.4,"usu","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,18,"pawna","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,24,"usu","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,14.4,"pawna","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,20,"mcom","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,24,"usu","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5007,1934,24,"usu","l",58,72,82,70,82,516.20502,161.817,7.8449998,8505.519531,405,0,1256,11,265.67874,0,92,149,400,755,894,352,144.39713,1
5,5008,1934,24,"usu","l",111,120,133,54,59,443.164,98.865196,6.152,5457.609863,18,0,458,10,198.19867,0,38,110,546,1030,1221,837,198.19807,1
5,5008,1934,28.8,"usu","l",111,120,133,54,59,443.164,98.865196,6.152,5457.609863,18,0,458,10,198.19867,0,38,110,546,1030,1221,837,198.19807,1
5,5008,1934,27,"mcom","l",111,120,133,54,59,443.164,98.865196,6.152,5457.609863,18,0,458,10,198.19867,0,38,110,546,1030,1221,837,198.19807,1
5,5008,1934,24,"usu","l",111,120,133,54,59,443.164,98.865196,6.152,5457.609863,18,0,458,10,198.19867,0,38,110,546,1030,1221,837,198.19807,1
5,5008,1934,19.2,"usu","l",111,120,133,54,59,443.164,98.865196,6.152,5457.609863,18,0,458,10,198.19867,0,38,110,546,1030,1221,837,198.19807,1
5,5008,1934,24,"pawna","l",111,120,133,54,59,443.164,98.865196,6.152,5457.609863,18,0,458,10,198.19867,0,38,110,546,1030,1221,837,198.19807,1
5,5008,1934,24,"pawna","l",111,120,133,54,59,443.164,98.865196,6.152,5457.609863,18,0,458,10,198.19867,0,38,110,546,1030,1221,837,198.19807,1
5,5008,1934,14.4,"usu","l",111,120,133,54,59,443.164,98.865196,6.152,5457.609863,18,0,458,10,198.19867,0,38,110,546,1030,1221,837,198.19807,1
5,5008,1934,24,"usu","l",111,120,133,54,59,443.164,98.865196,6.152,5457.609863,18,0,458,10,198.19867,0,38,110,546,1030,1221,837,198.19807,1
5,5009,1930,22.8,"pawng","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1933,15.6,"priv","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,10.8,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,24,"pawna","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,24,"pawna","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,10,"mcom","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,28.8,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,24,"pawna","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,24,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,15,"mcom","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,28.8,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,21.6,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,24,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,19.2,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,14,"mcom","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,18,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,12,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,24,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,12,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,24,"pawna","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,24,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,12,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,12,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,21.6,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,12,"mcom","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,16,"mcom","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1934,21.6,"usu","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5009,1935,12,"smbk","l",268,310,348,155,185,406.61801,207.50101,19.464001,24471.40039,109,1,1250,20,307.66284,0,99,218,1742,3286,3894,1779,231.00018,1
5,5010,1933,21.6,"priv","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,19.2,"usu","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,24,"usu","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,28.8,"pawna","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,19.2,"usu","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,20,"mcom","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,12,"usu","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,21.6,"pawna","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,24,"usu","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,12,"mcom","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,14.4,"usu","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,20,"mcom","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,14.4,"usu","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5010,1934,21.6,"pawna","l",116,131,143,49,54,295.81299,132.936,5.717,8280.200195,52,0,272,23,248.49583,0,41,104,516,973,1153,796,177.33737,1
5,5011,1933,12,"coop","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1933,18,"priv","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1933,12,"priv","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,24,"usu","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,12,"usu","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,24,"pawna","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,12,"mcom","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,24,"pawna","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,28.8,"usu","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,19.2,"usu","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,12,"usu","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,15,"mcom","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,18,"usu","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,24,"pawna","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,24,"pawna","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,19.2,"pawna","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5011,1934,19.2,"usu","l",148,157,163,107,119,346.83099,74.490799,8.9029999,10701.7998,51,0,540,34,196.46478,0,72,173,1205,2273,2694,1178,196.46477,1
5,5012,1930,25,"priv","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,24,"usu","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,18,"pawna","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,20,"mcom","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,10,"mcom","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,18,"usu","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,24,"pawna","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,24,"pawna","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,12,"usu","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,24,"pawna","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,18,"usu","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5012,1934,20,"mcom","l",57,67,78,61,66,322.39899,327.10001,4.9829998,6927.95996,6,1,70,7,275.24081,0,55,121,78,165,201,151,339.65176,1
5,5013,1930,20,"priv","l",82,88,91,65,71,267.72198,230.756,8.3389997,8391.620117,81,0,160,11,311.10736,0,33,66,92,194,237,282,238.37921,1
5,5013,1930,20,"priv","l",82,88,91,65,71,267.72198,230.756,8.3389997,8391.620117,81,0,160,11,311.10736,0,33,66,92,194,237,282,238.37921,1
5,5013,1934,14.4,"usu","l",82,88,91,65,71,267.72198,230.756,8.3389997,8391.620117,81,0,160,11,311.10736,0,33,66,92,194,237,282,238.37921,1
5,5013,1934,24,"usu","l",82,88,91,65,71,267.72198,230.756,8.3389997,8391.620117,81,0,160,11,311.10736,0,33,66,92,194,237,282,238.37921,1
5,5013,1934,14.4,"pawna","l",82,88,91,65,71,267.72198,230.756,8.3389997,8391.620117,81,0,160,11,311.10736,0,33,66,92,194,237,282,238.37921,1
5,5013,1934,24,"pawna","l",82,88,91,65,71,267.72198,230.756,8.3389997,8391.620117,81,0,160,11,311.10736,0,33,66,92,194,237,282,238.37921,1
5,5013,1934,20,"mcom","l",82,88,91,65,71,267.72198,230.756,8.3389997,8391.620117,81,0,160,11,311.10736,0,33,66,92,194,237,282,238.37921,1
5,5013,1934,14.4,"usu","l",82,88,91,65,71,267.72198,230.756,8.3389997,8391.620117,81,0,160,11,311.10736,0,33,66,92,194,237,282,238.37921,1
5,5013,1934,24,"mcom","l",82,88,91,65,71,267.72198,230.756,8.3389997,8391.620117,81,0,160,11,311.10736,0,33,66,92,194,237,282,238.37921,1
5,5013,1934,10.8,"usu","l",82,88,91,65,71,267.72198,230.756,8.3389997,8391.620117,81,0,160,11,311.10736,0,33,66,92,194,237,282,238.37921,1
5,5014,1912,24,"pawna","l",207,251,271,172,189,263.58401,335.22501,16.035999,23743.90039,73,3,1971,28,297.19931,1,121,294,294,621,758,904,325.29727,1
5,5014,1915,27,"priv","l",207,251,271,172,189,263.58401,335.22501,16.035999,23743.90039,73,3,1971,28,297.19931,1,121,294,294,621,758,904,325.29727,1
5,5014,1920,24,"pawng","l",207,251,271,172,189,263.58401,335.22501,16.035999,23743.90039,73,3,1971,28,297.19931,1,121,294,294,621,758,904,325.29727,1
5,5014,1921,21.24,"smbk","l",207,251,271,172,189,263.58401,335.22501,16.035999,23743.90039,73,3,1971,28,297.19931,1,121,294,294,621,758,904,325.29727,1
5,5014,1921,11.52,"smbk","l",207,251,271,172,189,263.58401,335.22501,16.035999,23743.90039,73,3,1971,28,297.19931,1,121,294,294,621,758,904,325.29727,1
5,5014,1921,16.1,"smbk","l",207,251,271,172,189,263.58401,335.22501,16.035999,23743.90039,73,3,1971,28,297.19931,1,121,294,294,621,758,904,325.29727,1
5,5014,1921,22.8,"smbk","l",207,251,271,172,189,263.58401,335.22501,16.035999,23743.90039,73,3,1971,28,297.19931,1,121,294,294,621,758,904,325.29727,1
5,5014,1921,19.6,"smbk","l",207,251,271,172,189,263.58401,335.22501,16.035999,23743.90039,73,3,1971,28,297.19931,1,121,294,294,621,758,904,325.29727,1
5,5014,1921,12.6,"smbk","l",207,251,271,172,189,263.58401,335.22501,16.035999,23743.90039,73,3,1971,28,297.19931,1,121,294,294,621,758,904,325.29727,1
5,5014,1921,19.6,"smbk","l",207,251,271,172,189,263.58401,335.22501,16.035999,23743.90039,73,3,1971,28,297.19931,1,121,294,294,621,758,904,325.29727,1
